419,0
1250,0
1362,1
1282,1
373,1
1055,0
101,0
234,1
423,0
496,1
113,1
808,1
985,0
291,1
1126,0
1018,0
48,1
1097,0
986,0
627,0
190,0
519,1
1302,1
206,1
1211,0
131,0
100,0
426,1
1085,0
1232,0
1289,0
735,0
486,0
167,0
624,0
1312,0
307,0
1339,0
760,1
1283,1
1110,1
1227,0
1273,1
87,0
826,0
775,1
643,1
1032,0
1238,1
543,0
214,0
244,1
251,0
608,1
1259,0
796,0
299,0
820,0
249,0
352,1
869,0
1293,0
1172,1
984,1
789,0
247,0
758,0
374,0
1114,0
981,0
732,1
347,0
569,0
1079,0
1070,0
236,0
1347,0
857,0
877,0
1175,0
254,0
162,0
1147,1
160,0
320,0
1038,0
260,0
406,0
620,1
761,0
554,0
478,0
1361,0
871,1
1239,1
545,0
689,1
511,0
928,1
279,1
1315,0
1218,0
437,0
105,1
69,1
596,0
1309,0
530,1
943,0
106,0
366,1
870,0
937,0
580,1
1329,0
201,1
929,0
1313,0
416,0
1267,0
729,1
590,0
444,0
795,1
538,0
609,0
819,0
1295,0
963,0
635,0
70,0
1127,0
353,0
305,0
1058,0
172,1
1320,0
801,1
269,0
557,1
1222,0
443,1
756,1
551,0
1213,1
611,1
882,1
652,0
485,1
843,1
683,0
814,0
997,0
385,0
404,0
446,1
468,1
121,1
241,1
759,1
1077,0
1323,0
61,0
991,1
1082,1
884,0
563,0
1249,1
504,0
2,0
1139,0
879,0
798,0
166,1
52,1
1237,0
413,1
695,0
797,1
8,1
714,0
139,0
878,0
772,0
526,1
720,0
405,1
621,1
399,0
584,1
1001,0
921,0
336,0
746,1
521,1
678,0
1094,0
902,1
1076,0
1265,0
1286,0
107,0
20,1
45,0
975,0
1140,1
1125,0
674,1
762,1
26,0
392,1
462,0
1007,0
776,0
1062,0
539,0
1189,0
883,0
947,1
173,1
1311,0
487,0
630,0
942,0
833,0
1306,0
938,0
1301,1
1291,1
780,1
1195,1
766,0
1220,1
433,0
12,0
199,0
38,0
723,0
435,0
388,1
785,1
1230,0
895,0
450,0
1095,0
835,1
1008,0
1342,0
141,0
491,0
1132,0
959,1
514,0
221,0
1118,1
1202,0
402,1
1156,0
1277,1
53,0
1057,0
840,0
297,0
1164,1
1197,1
589,1
1146,1
1360,1
387,0
1236,0
875,0
44,1
120,0
922,1
1071,1
371,0
1240,0
428,0
727,0
1041,0
1274,0
651,1
1260,1
258,0
782,1
232,0
794,1
1108,0
386,0
212,0
677,0
1067,0
393,1
817,0
237,0
546,1
136,1
1185,0
778,0
865,0
1011,0
394,1
493,0
294,1
952,0
671,0
648,1
924,1
89,1
606,1
1130,0
501,0
823,1
391,0
46,0
824,0
288,0
681,0
495,0
159,0
866,0
757,0
1233,0
1022,0
842,0
475,0
670,1
243,0
771,0
1235,1
229,0
598,1
934,1
256,0
1173,1
11,0
1223,1
1279,0
628,0
90,0
210,1
607,1
1026,1
103,0
293,1
838,0
1351,0
1105,0
483,0
477,0
111,1
349,1
1288,1
55,1
312,1
1019,0
1116,0
555,0
930,0
574,0
562,0
679,0
614,1
926,0
858,0
593,0
296,1
1221,1
41,1
1096,1
454,0
886,1
116,0
1091,1
1117,1
754,1
263,0
839,0
571,1
531,1
1373,1
1098,1
451,0
1374,1
372,1
623,1
903,0
752,0
343,1
1217,0
1124,0
79,1
705,1
827,0
1216,0
47,1
95,0
276,0
1056,0
529,0
128,0
1356,1
252,0
1137,0
132,0
982,0
905,0
834,0
78,0
663,0
1187,1
687,0
686,0
1169,0
1196,0
411,1
1,1
9,1
1061,0
604,1
31,0
1201,1
110,0
968,0
23,0
672,1
248,0
805,1
321,0
1159,0
507,0
825,0
86,0
157,1
398,0
74,1
1228,0
1255,1
690,0
520,0
1036,1
1264,0
1296,1
815,1
591,0
1381,0
575,1
142,1
603,0
1027,0
542,1
786,0
807,0
482,1
1372,0
362,1
1268,0
30,1
558,0
348,0
634,1
65,1
1256,1
1028,0
513,1
1340,0
331,1
1385,0
97,1
864,1
645,0
422,0
1115,0
1210,1
682,1
829,0
992,1
867,0
334,0
1090,1
577,0
346,0
957,0
703,0
189,0
1390,1
1068,0
1048,0
1128,0
211,0
1113,0
1080,0
379,1
944,1
220,0
769,0
694,0
572,0
442,1
809,0
901,1
862,0
383,0
1257,0
1333,1
183,0
36,0
669,0
1192,1
502,0
544,1
1037,1
1234,0
168,0
275,0
626,1
803,0
1322,1
702,1
990,0
461,0
1338,1
821,1
118,0
85,0
1269,0
1275,0
152,1
420,0
174,1
1134,1
552,0
5,0
457,0
196,0
1386,0
631,1
365,1
1075,0
467,1
1149,0
860,0
356,1
1388,0
80,0
1226,1
68,0
259,0
178,0
983,1
1143,1
831,1
381,0
561,0
187,0
93,0
390,0
676,0
2161,0
1825,0
2118,0
1885,0
2143,0
1770,0
1572,1
1536,1
1577,1
1940,1
1830,0
1616,1
1594,0
2358,0
2044,0
2098,0
2232,0
2066,1
1829,0
2131,0
2127,0
2003,0
1989,0
1775,0
2349,1
2073,0
1808,0
1904,0
2009,0
2299,1
1906,0
2328,0
1395,1
1737,0
2269,1
1958,0
2346,0
2089,0
1620,0
1442,0
2237,1
1973,1
1813,0
1705,0
2258,0
1897,1
1913,0
1444,1
2322,0
2063,1
2154,1
1703,0
2261,1
1849,0
1488,0
1676,1
2024,1
2267,0
2364,1
1610,0
2122,0
2090,0
1749,0
1878,0
1729,1
1489,0
2109,0
2347,0
1896,0
1780,0
1408,0
2160,0
1399,0
2296,1
2305,0
1410,0
2217,1
2246,0
2175,0
2097,0
1926,1
1671,0
1694,0
1987,0
1558,1
2286,0
2046,0
1934,1
1845,0
1888,0
1724,0
1974,1
2185,0
2229,1
1723,0
2049,0
1879,1
1764,1
1643,1
2312,1
1451,0
1491,0
2159,0
2068,0
2319,0
1593,0
1609,0
1596,0
2108,0
2064,1
2092,0
1734,0
1670,1
1692,1
1659,0
1960,0
1826,0
1715,0
1631,0
2221,1
1890,0
2027,0
1959,0
2133,0
1469,1
2031,0
2215,0
2230,0
2268,0
1666,0
1396,0
2193,0
1722,0
1842,0
2165,1
1763,0
1645,0
2119,1
1943,0
2162,1
1730,0
1772,0
2177,1
1967,0
2007,0
2032,0
2359,0
2190,0
1517,0
1882,0
1766,0
2241,0
1401,0
1757,0
1557,1
2017,0
2277,0
1905,0
1411,0
1521,0
1472,0
2331,0
1779,0
2130,1
2289,0
1748,0
1917,1
2257,0
1886,0
1477,0
2144,0
1470,0
2107,0
1508,0
2036,1
1922,1
2288,0
2330,0
1461,1
2011,0
1719,0
2290,1
1731,0
2042,0
2271,0
2255,0
1740,0
2164,1
1968,0
1750,1
1424,0
1591,0
2304,0
2247,0
1492,0
1516,1
1499,0
1945,0
1634,1
1844,0
1953,0
1672,0
1875,0
1785,0
1544,0
1972,1
2052,0
1942,1
1868,0
2111,0
1474,0
1819,0
1583,1
2110,1
1854,1
2324,0
1843,0
1788,1
1713,0
1529,0
1617,1
2355,0
2035,1
1540,0
2321,1
1456,0
1552,0
2231,0
1614,0
1935,0
1425,0
1860,0
2082,0
1528,1
2282,0
2100,0
1695,0
2318,0
1924,0
2002,1
1777,0
2200,1
2301,0
1524,0
1828,0
1683,0
2360,0
1873,0
2283,0
1721,0
1909,1
2352,0
1409,0
1613,0
1776,0
2103,0
1834,0
2071,1
1862,0
2060,0
2342,0
2228,1
1685,0
1691,0
2148,1
2265,0
2176,1
1420,0
2253,0
1816,0
2339,0
1736,1
1531,0
2333,0
1961,0
1431,0
1575,0
1725,0
2167,1
1394,0
2174,0
2365,0
1923,0
2207,1
1915,0
2047,0
2199,1
1948,0
1548,0
2313,1
1400,0
1947,0
1404,1
1687,0
1979,0
1799,0
1637,0
2278,0
1553,1
1807,0
2287,0
1743,1
2303,1
1680,0
1635,0
1817,1
2006,0
2266,1
1956,0
2191,0
1970,0
1483,1
2202,0
1669,0
2293,1
1796,0
1624,0
1471,0
2310,1
2179,0
2284,0
1530,0
1646,1
2078,1
1436,0
2145,0
1602,0
2115,0
2158,0
2040,0
2172,1
1612,1
2058,0
1912,1
2325,0
1673,0
1877,0
1535,1
1793,0
1753,0
2022,0
2085,1
1758,0
2083,0
1581,0
1574,0
2350,1
1447,0
1435,0
1493,0
1805,0
2317,0
1458,1
1622,0
2020,0
1537,0
1981,0
2005,0
1642,0
2157,0
2223,1
1619,0
1465,1
2343,1
1648,1
1939,0
1621,0
2069,1
1434,0
1795,0
1689,0
2099,0
2156,1
2340,1
1475,0
2053,0
1778,1
1991,0
1831,0
1630,1
2181,1
2222,1
2004,0
2344,0
1533,0
1454,0
1941,1
2315,1
2209,0
2028,0
1728,0
1874,1
2260,1
1851,0
1412,0
2070,1
2259,0
1667,0
1555,1
1523,1
1887,0
1966,0
1653,0
1446,0
2056,0
1883,1
1765,0
1526,1
1427,1
1986,0
2249,0
2363,1
2298,0
1480,1
1542,0
2187,1
1608,0
1684,0
2041,0
2135,0
2132,1
2061,1
1512,1
1565,0
1938,0
1663,0
1857,0
1700,0
1466,0
1839,0
1546,0
2357,0
2297,1
2055,0
1514,1
1755,0
1811,0
1863,0
2033,0
1735,0
1802,1
1846,0
1607,0
1925,0
1482,0
1822,0
1510,0
2254,0
2183,0
1455,0
2149,0
2295,1
1449,0
1820,0
1464,0
2080,0
1803,0
1507,1
2120,0
2124,1
1422,1
1578,0
1473,1
2291,0
2012,1
1397,0
1398,0
2354,0
2037,0
1638,0
1426,0
1833,1
2201,1
1858,1
1901,1
2166,1
1486,1
2212,0
2128,1
2057,0
1892,0
1675,0
2323,1
2244,0
1467,1
1626,1
1549,1
1443,0
2206,1
2067,0
1996,0
2300,0
1595,1
2362,0
1589,0
1391,0
2140,0
1611,1
1660,1
2245,1
2096,0
1579,1
1881,0
2311,0
1899,0
2065,0
1647,0
1929,0
2276,0
2075,0
2198,0
1406,0
2062,1
1949,0
2238,1
2000,0
1944,0
1681,1
1505,1
1407,0
2077,0
1988,1
1752,0
1848,0
2279,0
1741,0
1955,0
2308,1
2008,1
1850,0
2076,0
1946,0
1506,0
1490,0
1876,0
1869,0
1636,0
1421,0
2192,0
2326,0
2117,0
2239,0
2045,1
1588,0
2043,0
2197,0
2112,0
1392,0
2168,0
2336,0
1717,0
1534,0
1937,0
1962,0
1641,0
1782,1
2348,1
1870,0
1527,0
2334,0
1696,0
1964,0
2252,1
1827,1
1560,1
1790,1
2173,1
1625,1
1954,0
2195,1
1718,0
2104,0
1432,0
1615,0
1661,0
1837,0
1980,0
1921,0
1754,0
1678,0
1978,0
1856,0
2059,0
2054,1
2086,0
1852,0
1628,0
1496,0
1706,0
1437,0
1554,1
1760,0
2038,1
1566,0
1809,0
1403,0
1711,0
1518,0
2236,0
1841,0
2015,0
2095,0
1866,0
1872,0
1428,1
2152,0
2113,0
1969,0
1543,1
1919,1
1801,0
2093,0
1914,1
1586,1
2314,0
2021,0
1702,0
1511,0
1998,0
1568,0
1690,1
1525,0
2184,0
1498,1
1564,1
1823,1
1414,0
2129,1
1576,0
2273,1
1865,1
2235,0
1720,0
2034,0
1982,0
1415,0
1448,0
1889,0
2079,0
2136,1
1501,0
1916,0
2023,0
1478,0
2051,0
1861,1
2361,0
2039,0
1601,1
2274,1
1773,0
1853,1
1701,0
2029,1
1590,1
2153,1
2134,0
2292,0
1699,0
1712,0
1950,0
1792,1
2018,0
2225,0
1551,1
2182,0
1900,0
1704,0
1567,0
2218,1
1416,0
1658,0
2281,0
2180,0
2139,0
2101,0
1814,0
2251,0
1559,0
2105,1
2194,1
2210,0
3344,1
3153,0
2804,1
3477,0
3483,0
2582,1
2610,0
3600,1
2811,0
3645,0
2450,0
3316,0
3673,1
3246,1
2490,0
2892,1
2603,0
2482,1
2882,0
3755,1
2397,1
2587,0
2965,0
2755,0
3091,0
3577,0
3373,0
3606,1
2936,1
3759,0
3077,0
2396,1
2720,0
2642,0
2436,1
2922,0
3359,0
3438,0
2380,0
3693,1
2459,0
3391,1
3071,1
3236,0
3585,0
2491,1
2552,0
3377,0
3193,1
3087,1
3787,1
2861,1
2381,0
3425,0
2786,0
3647,0
2597,0
2857,1
3618,0
3575,0
3322,1
3269,0
3245,0
2555,1
3705,0
3485,0
2696,0
2554,0
3305,0
3658,0
3555,1
3273,0
3004,0
3190,1
2632,0
2495,0
3428,0
2586,1
3782,0
2618,1
3748,0
2964,1
2523,0
3123,0
2497,1
2884,0
3076,0
3034,0
2605,1
3013,1
3655,1
2843,0
3406,0
3597,1
3448,0
2503,0
2374,0
3073,1
3229,0
2498,1
3370,0
2522,0
2864,0
2697,1
3616,1
2550,0
3374,0
2920,0
3526,0
3313,1
2665,1
3357,0
2403,0
2733,1
2908,1
2867,0
2792,1
2433,0
2375,0
3439,1
2880,1
3542,1
2368,1
3731,1
2726,0
2693,0
3774,0
2735,1
3709,0
3604,0
3726,0
2724,0
3055,0
3049,0
2447,0
2945,0
2372,0
3565,1
2776,1
3464,1
3335,1
3349,0
2893,1
3775,0
3540,1
3594,0
2671,1
3641,1
3099,1
3420,0
2956,0
2574,1
3178,1
3189,0
3098,1
3762,0
3768,0
2663,0
2387,0
3697,1
2655,0
2819,0
2386,1
2520,1
3667,0
3164,0
2883,1
3147,0
3580,0
3493,1
2472,0
2394,0
3033,0
2549,0
3778,0
3197,0
3046,0
2493,0
2783,1
3024,1
3386,0
2421,0
2470,0
3011,0
3303,0
2835,0
3136,0
3515,0
3679,0
3610,0
3496,0
3601,0
2839,1
3261,1
3402,0
3779,0
3288,1
2667,0
3175,0
3717,1
3654,0
3225,0
3380,0
2399,1
3026,0
3534,0
3008,1
2512,0
2715,0
2389,0
2535,0
3712,1
3080,0
3312,0
3378,0
3692,1
3423,1
2838,1
3479,1
2442,0
3066,0
2502,0
3457,0
3107,1
2915,1
3311,1
2887,1
2601,0
2756,0
3111,1
2845,1
3045,0
2382,0
2746,1
3739,0
2863,1
2666,0
2564,1
3100,0
3341,0
2416,1
3020,0
3499,0
3668,1
2647,0
2543,0
2815,0
2443,0
3671,0
3504,0
3187,1
2866,0
2471,1
3652,0
2650,1
2829,0
2916,0
3611,0
2677,1
3481,1
3119,1
3701,0
3336,1
2415,0
3649,0
2553,1
3399,0
2600,0
3125,1
3038,0
3442,0
2612,1
3529,0
3276,1
3367,1
3054,1
2807,0
2515,0
3161,0
2744,0
2759,1
3230,0
2511,1
2889,1
3082,1
2579,0
3710,1
3243,1
2793,0
2752,0
3300,1
3507,0
2766,1
3663,0
2630,0
3473,1
3603,0
2481,1
2384,0
2938,0
3741,0
3053,1
3215,0
2931,1
3764,0
3747,0
2769,0
2506,0
2684,0
2966,0
3350,0
3042,0
2929,0
2813,0
2750,0
2414,0
3323,0
3194,1
3135,0
3562,1
3333,0
3665,0
2468,0
3250,0
3289,1
2637,1
3353,0
2539,0
3773,1
3413,0
3182,0
2785,0
3117,1
3586,0
3212,1
2682,1
3308,0
2367,0
2455,1
2787,0
2646,1
2723,0
3362,1
2888,0
2951,0
3203,0
2968,0
3527,0
3563,1
2514,0
2473,1
2430,0
2943,0
3711,0
2836,0
3095,0
3456,0
2604,0
2565,0
3181,1
2592,1
2611,0
3642,1
3465,1
3470,0
3328,0
3285,0
2678,1
2957,0
2661,0
3216,0
3275,1
2425,1
3549,0
2699,0
3523,0
3130,0
2934,0
3444,0
3138,0
3366,0
3462,1
2672,0
3075,0
2923,0
3656,1
3727,0
3572,1
3516,0
2805,0
2658,1
2853,0
2942,0
3324,0
3131,0
3084,1
2847,0
3411,0
3274,0
2518,0
2809,0
2583,0
2797,0
2799,1
3392,0
2701,0
3721,1
2810,0
2526,1
3767,1
3614,0
3395,0
2834,0
2649,0
2575,0
2392,1
3754,0
3752,0
2395,1
3607,1
3683,0
3625,0
3512,0
2901,0
3401,1
3201,1
2446,0
3694,0
3750,0
3734,1
2371,0
2865,0
3320,1
2877,0
2902,0
2978,0
2690,1
3434,0
3166,0
3519,1
3361,0
2485,1
2868,1
3007,0
2999,0
2619,0
2926,0
2529,1
3622,1
3090,1
3716,0
3744,0
2590,1
2560,0
3783,1
3786,1
3781,1
3708,0
3400,1
3321,1
3511,0
2832,0
3738,1
2921,0
2844,0
2707,0
3122,0
2542,1
3576,1
3678,1
3191,0
3142,0
3714,0
3056,0
2691,0
2764,0
2469,0
3650,0
3242,0
2886,0
3332,0
3110,0
2854,0
3371,0
3149,1
3784,0
2826,1
3630,1
3339,1
2581,0
3533,1
2885,0
2850,0
3429,1
3384,1
2462,0
2910,1
2700,0
2652,0
3609,0
2580,0
3494,1
3068,0
2653,0
3094,0
3268,0
2983,1
2385,0
3224,1
2411,0
2984,0
3646,1
3480,0
3200,0
2891,0
3620,0
3137,0
3293,0
2993,1
3266,0
3070,0
2981,0
3106,0
3270,0
2914,0
3176,1
3302,0
3579,0
3643,0
3298,1
3707,1
2955,0
2441,0
3746,0
3383,1
2695,1
2531,0
2419,0
3416,1
3435,0
2487,0
3221,1
2722,0
2541,0
3220,0
3014,1
2378,0
3132,1
3469,0
2791,0
3644,0
2905,0
2513,0
3624,0
3286,0
2440,1
3277,0
3180,0
2614,0
3558,0
2420,0
2508,0
3432,0
3155,0
3062,0
3069,0
2431,0
2763,1
2765,0
3089,1
2457,0
3398,0
2540,0
3680,1
3267,1
3638,0
3296,1
3765,1
3677,1
2624,0
2408,1
2593,1
3295,0
3666,0
2645,0
3207,0
3772,0
2517,1
3476,1
3252,1
2971,1
2585,0
2710,0
3294,0
2438,0
2567,0
3390,1
3186,0
3471,0
3723,1
3010,0
3758,0
3498,0
3133,0
2954,0
3452,0
3041,1
2623,1
3743,0
3284,1
3234,0
3669,1
3101,1
3497,0
3672,0
3424,0
3083,0
2771,0
3140,0
2662,0
2878,1
3740,1
2795,0
2527,1
3766,0
3617,0
3127,0
3756,0
2840,1
2409,1
3018,0
2716,0
3461,1
3524,0
3027,0
3684,0
3170,0
2369,1
3299,0
3205,0
3108,0
3573,0
2664,0
3657,1
3196,0
3718,0
2451,1
3510,0
3582,0
3675,0
2816,0
2970,0
3640,0
3198,0
3065,1
3043,1
2798,0
3472,0
3120,0
2937,0
3446,0
3574,0
3262,0
2734,1
3129,1
2702,1
3150,1
3059,0
2488,1
2911,0
2509,0
2754,0
3588,0
3085,0
2578,0
3653,1
2899,1
3282,0
2640,0
2373,0
3015,0
3551,1
2571,0
3591,0
3307,0
3651,0
2656,0
3209,0
2644,0
2383,0
3785,1
3058,0
2460,0
2688,0
3248,1
2669,0
2434,0
3535,0
3722,0
3002,1
3475,1
2594,0
2478,0
3116,1
3280,1
2435,0
3247,0
2802,0
2830,1
3185,0
3648,1
2796,1
2636,0
3325,0
2958,0
3060,0
2595,0
3157,0
2990,1
2741,1
2895,0
3715,1
2589,0
3702,0
2871,1
2743,0
3436,0
2869,0
3174,0
2607,0
3199,1
3761,0
2761,0
3412,1
2851,1
3079,0
2913,0
3354,0
3074,0
2524,1
3310,0
2848,0
3283,0
2422,0
3340,1
2941,1
3179,1
3028,1
2719,1
3317,0
3319,0
2516,1
2453,0
2969,0
2790,0
3363,0
2846,0
2944,0
2837,0
3318,0
2961,0
3251,0
3602,0
3050,0
2507,0
2687,1
2742,1
2634,0
2932,0
3596,1
3729,0
2683,1
3017,0
2622,0
3249,1
2557,0
2577,1
2906,0
2584,0
3503,0
2494,1
3228,1
2732,1
3703,0
2454,0
3183,0
2933,0
2370,0
3314,0
2537,0
3719,1
3254,1
3044,1
3742,1
2822,0
2874,0
2566,0
2426,1
3541,1
3628,0
3348,0
3531,0
2977,0
3327,0
3256,1
3023,0
3486,0
2621,0
2873,0
2998,1
2841,1
3536,1
3659,0
2997,1
3771,0
2814,1
2703,1
3244,1
2474,0
2935,0
2976,0
2995,1
2939,0
3218,1
2825,0
3623,1
2784,1
2698,1
2465,1
2410,0
2452,0
2918,1
3152,0
3619,0
3396,1
3451,1
2629,0
3502,0
2980,1
3126,0
3345,0
3568,0
3081,0
2681,0
3763,1
3188,0
2872,0
2694,0
2898,0
2714,0
3057,0
3730,0
2953,0
3605,1
2533,0
3691,0
3443,0
3368,0
3509,1
2501,1
3037,0
3788,1
3113,0
3092,1
2730,0
3048,1
3019,0
3352,0
3040,0
2708,1
3505,0
3213,1
3777,0
3347,0
3103,0
2806,0
3365,0
3331,1
2476,0
2768,0
2979,0
3676,0
2859,0
3445,0
2627,0
3032,0
3156,1
3522,1
2376,0
2561,0
2952,0
2879,1
3372,0
3699,0
2456,1
2870,0
2657,0
2737,1
3291,0
3589,1
2747,0
3219,1
3279,0
3258,0
3450,1
3458,1
2950,1
3167,0
3237,1
2437,0
3241,1
2404,0
3735,1
3067,1
2855,0
2749,0
3064,0
2827,1
3421,1
2721,0
3608,1
3114,0
2510,0
3687,1
3460,0
3072,0
2794,0
3539,0
3121,0
2525,1
3449,0
3364,0
3661,0
3047,0
3484,0
3560,0
3552,1
2547,1
3418,0
3012,0
2467,0
3118,0
3036,1
2772,0
2391,1
2626,0
2366,0
2890,0
3301,1
3171,1
3326,0
2745,0
2705,0
3355,0
2975,0
2576,1
2620,1
2988,0
2907,0
3578,0
3145,0
3030,0
3226,1
3287,1
3417,0
3463,1
2852,0
3343,1
2633,1
3112,0
3210,0
3330,0
2940,1
2393,0
3408,1
3626,0
3751,0
3376,1
2985,0
2480,0
2738,0
2562,0
2949,0
3387,1
3776,1
3495,0
3031,1
2818,0
2833,0
3670,0
3453,0
3664,0
3474,1
2770,0
2591,0
2817,0
4802,0
4498,0
3871,0
4123,0
4417,1
4534,0
4281,0
4147,0
4607,1
3805,1
4326,0
4013,0
4383,1
4309,0
3980,0
4354,0
4714,1
4321,0
4704,0
4392,0
4370,0
4066,1
4557,1
4038,0
3964,0
3810,1
3926,0
3792,1
4097,0
3859,0
3822,0
4643,0
4271,1
4203,0
4021,0
4775,0
4048,0
4335,0
4527,0
4662,0
4273,0
3985,0
4236,0
4785,0
4414,0
4282,0
4174,0
4325,0
4143,1
4539,0
4573,0
3823,1
3845,1
4445,0
4569,0
4071,0
4141,0
3876,1
4185,0
3809,1
4530,0
3836,1
4676,1
4578,1
4719,0
3817,1
4179,0
4439,1
3854,1
4173,0
3988,1
4372,1
3955,1
3931,0
3962,0
4695,0
3846,0
4716,0
3933,0
3909,0
4597,0
4323,0
4004,0
4468,0
4052,0
4226,1
4114,0
4379,0
4118,1
4329,0
4721,0
3879,1
4047,0
4315,0
4062,1
4717,0
3912,1
3908,0
4762,0
4087,0
4105,0
3963,0
4542,0
4754,0
4654,1
4522,0
4091,0
3937,0
4424,0
4276,0
4462,1
4653,0
4056,0
4137,0
4773,0
4063,0
4121,1
4387,0
4277,0
4212,0
3903,1
4390,0
4382,0
3830,1
4041,0
4230,0
4373,0
4024,0
3886,1
4520,0
4399,0
4766,0
4025,0
3839,1
4200,0
4197,0
3864,1
4389,0
3870,0
4278,0
4239,0
4002,0
4745,0
4772,0
4790,1
3857,1
4591,0
4161,1
4280,0
4537,1
4528,1
3863,1
4353,0
4067,0
4648,0
3801,1
4187,0
4631,0
3790,1
4026,0
4251,0
4269,0
4081,1
4216,0
4644,0
4798,1
4666,1
4531,0
4710,1
4490,0
4480,0
4570,0
3818,1
4538,0
4348,0
4683,0
3940,1
4620,0
3943,0
4711,1
4386,0
3996,0
4479,1
4359,0
3852,0
3885,0
4776,0
4284,0
4474,1
4478,0
4433,0
4647,0
4430,0
4313,0
3891,0
4697,0
4423,0
3922,1
3853,0
3820,1
4195,0
4638,1
3948,1
4095,1
4322,0
4058,1
3855,1
4088,0
4525,1
4756,0
4484,0
4619,1
3981,1
4220,0
3936,0
4515,0
4724,1
4707,0
4536,1
4255,0
4807,0
4700,0
4155,0
4425,0
4190,1
4682,0
4796,0
4611,0
3841,1
4602,0
4507,1
4301,0
3972,0
4183,0
4518,0
4735,1
4213,0
4426,1
4089,0
4166,0
4551,0
4617,0
4737,0
3970,0
4606,0
4245,0
4086,0
4384,0
3813,1
4489,0
3950,0
4018,0
4487,0
4618,0
4303,0
4566,0
3929,0
3915,1
4194,1
4613,0
4501,0
4452,1
4046,0
3986,0
4202,1
4760,0
4739,0
4188,0
4694,0
4416,1
4635,0
4755,1
4342,0
4805,0
4146,0
4117,0
4488,0
4272,0
4157,0
4504,1
4601,0
4337,0
4679,0
4640,1
4115,0
4265,0
4228,0
3906,0
